mid,season,mdate,mtime,hcc,acc,hcg,acg
10622,2008_2009,2009-01-10,,AVL,WBA,2,1
10623,2008_2009,2009-01-10,,EVE,HUL,2,0
10624,2008_2009,2009-01-10,,MID,SUN,1,1
10625,2008_2009,2009-01-10,,NEW,WHU,2,2
10626,2008_2009,2009-01-10,,STK,LIV,0,0
10627,2008_2009,2009-01-11,,MUN,CHE,3,0
10628,2008_2009,2009-01-11,,WIG,TOT,1,0
10629,2008_2009,2009-01-14,,MUN,WIG,1,0
10630,2008_2009,2009-01-17,,BLB,NEW,3,0
10631,2008_2009,2009-01-17,,BOL,MUN,0,1
10632,2008_2009,2009-01-17,,CHE,STK,2,1
10633,2008_2009,2009-01-17,,HUL,ARS,1,3
10634,2008_2009,2009-01-17,,MCI,WIG,1,0
10635,2008_2009,2009-01-17,,SUN,AVL,1,2
10636,2008_2009,2009-01-17,,WBA,MID,3,0
10637,2008_2009,2009-01-18,,TOT,POR,1,1
10638,2008_2009,2009-01-18,,WHU,FUL,3,1
10639,2008_2009,2009-01-19,,LIV,EVE,1,1
10640,2008_2009,2009-01-27,,POR,AVL,0,1
10641,2008_2009,2009-01-27,,SUN,FUL,1,0
10642,2008_2009,2009-01-27,,TOT,STK,3,1
10643,2008_2009,2009-01-27,,WBA,MUN,0,5
10644,2008_2009,2009-01-28,,BLB,BOL,2,2
10645,2008_2009,2009-01-28,,CHE,MID,2,0
10646,2008_2009,2009-01-28,,EVE,ARS,1,1
10647,2008_2009,2009-01-28,,MCI,NEW,2,1
10648,2008_2009,2009-01-28,,WHU,HUL,2,0
10649,2008_2009,2009-01-28,,WIG,LIV,1,1
10650,2008_2009,2009-01-31,,ARS,WHU,0,0
10651,2008_2009,2009-01-31,,AVL,WIG,0,0
10652,2008_2009,2009-01-31,,BOL,TOT,3,2
10653,2008_2009,2009-01-31,,FUL,POR,3,1
10654,2008_2009,2009-01-31,,HUL,WBA,2,2
10655,2008_2009,2009-01-31,,MUN,EVE,1,0
10656,2008_2009,2009-01-31,,MID,BLB,0,0
10657,2008_2009,2009-01-31,,STK,MCI,1,0
10658,2008_2009,2009-02-01,,LIV,CHE,2,0
10659,2008_2009,2009-02-01,,NEW,SUN,1,1
10660,2008_2009,2009-02-07,,BLB,AVL,0,2
10661,2008_2009,2009-02-07,,CHE,HUL,0,0
10662,2008_2009,2009-02-07,,EVE,BOL,3,0
10663,2008_2009,2009-02-07,,MCI,MID,1,0
10664,2008_2009,2009-02-07,,POR,LIV,2,3
10665,2008_2009,2009-02-07,,SUN,STK,2,0
10666,2008_2009,2009-02-07,,WBA,NEW,2,3
10667,2008_2009,2009-02-07,,WIG,FUL,0,0
10668,2008_2009,2009-02-08,,TOT,ARS,0,0
10669,2008_2009,2009-02-08,,WHU,MUN,0,1
10670,2008_2009,2009-02-14,,POR,MCI,2,0
10671,2008_2009,2009-02-18,,MUN,FUL,3,0
10672,2008_2009,2009-02-21,,ARS,SUN,0,0
10673,2008_2009,2009-02-21,,AVL,CHE,0,1
10674,2008_2009,2009-02-21,,BOL,WHU,2,1
10675,2008_2009,2009-02-21,,MUN,BLB,2,1
10676,2008_2009,2009-02-21,,MID,WIG,0,0
10677,2008_2009,2009-02-21,,STK,POR,2,2
10678,2008_2009,2009-02-22,,FUL,WBA,2,0
10679,2008_2009,2009-02-22,,LIV,MCI,1,1
10680,2008_2009,2009-02-22,,NEW,EVE,0,0
10681,2008_2009,2009-02-23,,HUL,TOT,1,2
10682,2008_2009,2009-02-28,,ARS,FUL,0,0
10683,2008_2009,2009-02-28,,CHE,WIG,2,1
10684,2008_2009,2009-02-28,,EVE,WBA,2,0
10685,2008_2009,2009-02-28,,MID,LIV,2,0
10686,2008_2009,2009-03-01,,AVL,STK,2,2
10687,2008_2009,2009-03-01,,BOL,NEW,1,0
10688,2008_2009,2009-03-01,,HUL,BLB,1,2
10689,2008_2009,2009-03-01,,WHU,MCI,1,0
10690,2008_2009,2009-03-03,,LIV,SUN,2,0
10691,2008_2009,2009-03-03,,POR,CHE,0,1
10692,2008_2009,2009-03-03,,WBA,ARS,1,3
10693,2008_2009,2009-03-04,,BLB,EVE,0,0
10694,2008_2009,2009-03-04,,FUL,HUL,0,1
10695,2008_2009,2009-03-04,,MCI,AVL,2,0
10696,2008_2009,2009-03-04,,NEW,MUN,1,2
10697,2008_2009,2009-03-04,,STK,BOL,2,0
10698,2008_2009,2009-03-04,,TOT,MID,4,0
10699,2008_2009,2009-03-04,,WIG,WHU,0,1
10700,2008_2009,2009-03-07,,SUN,TOT,1,1
10701,2008_2009,2009-03-11,,FUL,BLB,1,2
10702,2008_2009,2009-03-14,,ARS,BLB,4,0
10703,2019_2020,2019-12-29,14:00:00,ARS,CHE,1,2
10704,2019_2020,2019-12-29,16:30:00,LIV,WOL,1,0
10705,2019_2020,2019-12-29,18:00:00,MCI,SHU,2,0
10706,2019_2020,2020-01-01,12:30:00,BHA,CHE,1,1
10707,2019_2020,2020-01-01,12:30:00,BUR,AVL,1,2
10708,2019_2020,2020-01-01,15:00:00,NEW,LEI,0,3
10709,2019_2020,2020-01-01,15:00:00,SOU,TOT,1,0
10710,2019_2020,2020-01-01,15:00:00,WAT,WOL,2,1
10711,2019_2020,2020-01-01,17:30:00,MCI,EVE,2,1
10712,2019_2020,2020-01-01,17:30:00,NOR,CRY,1,1
10713,2019_2020,2020-01-01,17:30:00,WHU,BOU,4,0
10714,2019_2020,2020-01-01,20:00:00,ARS,MUN,2,0
10715,2019_2020,2020-01-02,20:00:00,LIV,SHU,2,0
10716,2019_2020,2020-01-10,20:00:00,SHU,WHU,1,0
10717,2019_2020,2020-01-11,12:30:00,CRY,ARS,1,1
10718,2019_2020,2020-01-11,15:00:00,CHE,BUR,3,0
10719,2019_2020,2020-01-11,15:00:00,EVE,BHA,1,0
10720,2019_2020,2020-01-11,15:00:00,LEI,SOU,1,2
10721,2019_2020,2020-01-11,15:00:00,MUN,NOR,4,0
10722,2019_2020,2020-01-11,15:00:00,WOL,NEW,1,1
10723,2019_2020,2020-01-11,17:30:00,TOT,LIV,0,1
10724,2019_2020,2020-01-12,14:00:00,BOU,WAT,0,3
10725,2019_2020,2020-01-12,16:30:00,AVL,MCI,1,6
10726,2019_2020,2020-01-18,12:30:00,WAT,TOT,0,0
10727,2019_2020,2020-01-18,15:00:00,ARS,SHU,1,1
10728,2019_2020,2020-01-18,15:00:00,BHA,AVL,1,1
10729,2019_2020,2020-01-18,15:00:00,MCI,CRY,2,2
10730,2019_2020,2020-01-18,15:00:00,NOR,BOU,1,0
10731,2019_2020,2020-01-18,15:00:00,SOU,WOL,2,3
10732,2019_2020,2020-01-18,15:00:00,WHU,EVE,1,1
10733,2019_2020,2020-01-18,17:30:00,NEW,CHE,1,0
10734,2019_2020,2020-01-19,14:00:00,BUR,LEI,2,1
10735,2019_2020,2020-01-19,16:30:00,LIV,MUN,2,0
10736,2019_2020,2020-01-21,19:30:00,AVL,WAT,2,1
10737,2019_2020,2020-01-21,19:30:00,BOU,BHA,3,1
10738,2019_2020,2020-01-21,19:30:00,CRY,SOU,0,2
10739,2019_2020,2020-01-21,19:30:00,EVE,NEW,2,2
10740,2019_2020,2020-01-21,19:30:00,SHU,MCI,0,1
10741,2019_2020,2020-01-21,20:15:00,CHE,ARS,2,2
10742,2019_2020,2020-01-22,19:30:00,LEI,WHU,4,1
10743,2019_2020,2020-01-22,19:30:00,TOT,NOR,2,1
10744,2019_2020,2020-01-22,20:15:00,MUN,BUR,0,2
10745,2019_2020,2020-01-23,20:00:00,WOL,LIV,1,2
10746,2019_2020,2020-01-29,19:45:00,WHU,LIV,0,2
10747,2019_2020,2020-02-01,12:30:00,LEI,CHE,2,2
10748,2019_2020,2020-02-01,15:00:00,BOU,AVL,2,1
10749,2019_2020,2020-02-01,15:00:00,CRY,SHU,0,1
10750,2019_2020,2020-02-01,15:00:00,LIV,SOU,4,0
10751,2019_2020,2020-02-01,15:00:00,NEW,NOR,0,0
10752,2019_2020,2020-02-01,15:00:00,WAT,EVE,2,3
10753,2019_2020,2020-02-01,15:00:00,WHU,BHA,3,3
10754,2019_2020,2020-02-01,17:30:00,MUN,WOL,0,0
10755,2019_2020,2020-02-02,14:00:00,BUR,ARS,0,0
10756,2019_2020,2020-02-02,16:30:00,TOT,MCI,2,0
10757,2019_2020,2020-02-08,12:30:00,EVE,CRY,3,1
10758,2019_2020,2020-02-08,17:30:00,BHA,WAT,1,1
10759,2019_2020,2020-02-09,14:00:00,SHU,BOU,2,1
10760,2019_2020,2020-02-14,20:00:00,WOL,LEI,0,0
10761,2019_2020,2020-02-15,12:30:00,SOU,BUR,1,2
10762,2019_2020,2020-02-15,17:30:00,NOR,LIV,0,1
10763,2019_2020,2020-02-16,14:00:00,AVL,TOT,2,3
10764,2019_2020,2020-02-16,16:30:00,ARS,NEW,4,0
10765,2019_2020,2020-02-17,20:00:00,CHE,MUN,0,2
10766,2019_2020,2020-02-19,19:30:00,MCI,WHU,2,0
10767,2019_2020,2020-02-22,12:30:00,CHE,TOT,2,1
10768,2019_2020,2020-02-22,15:00:00,BUR,BOU,3,0
10769,2019_2020,2020-02-22,15:00:00,CRY,NEW,1,0
10770,2019_2020,2020-02-22,15:00:00,SHU,BHA,1,1
10771,2019_2020,2020-02-22,15:00:00,SOU,AVL,2,0
10772,2019_2020,2020-02-22,17:30:00,LEI,MCI,0,1
10773,2019_2020,2020-02-23,14:00:00,MUN,WAT,3,0
10774,2019_2020,2020-02-23,14:00:00,WOL,NOR,3,0
10775,2019_2020,2020-02-23,16:30:00,ARS,EVE,3,2
10776,2019_2020,2020-02-24,20:00:00,LIV,WHU,3,2
10777,2019_2020,2020-02-28,20:00:00,NOR,LEI,1,0
10778,2019_2020,2020-02-29,12:30:00,BHA,CRY,0,1
10779,2019_2020,2020-02-29,15:00:00,BOU,CHE,2,2
10780,2019_2020,2020-02-29,15:00:00,NEW,BUR,0,0
10781,2019_2020,2020-02-29,15:00:00,WHU,SOU,3,1
10782,2019_2020,2020-02-29,17:30:00,WAT,LIV,3,0
10783,2019_2020,2020-03-01,14:00:00,EVE,MUN,1,1
10784,2019_2020,2020-03-01,14:00:00,TOT,WOL,2,3
10785,2019_2020,2020-03-07,12:30:00,LIV,BOU,2,1
10786,2019_2020,2020-03-07,15:00:00,ARS,WHU,1,0
10787,2019_2020,2020-03-07,15:00:00,CRY,WAT,1,0
10788,2019_2020,2020-03-07,15:00:00,SHU,NOR,1,0
10789,2019_2020,2020-03-07,15:00:00,SOU,NEW,0,1
10790,2019_2020,2020-03-07,15:00:00,WOL,BHA,0,0
10791,2019_2020,2020-03-07,17:30:00,BUR,TOT,1,1
10792,2019_2020,2020-03-08,14:00:00,CHE,EVE,4,0
10793,2019_2020,2020-03-08,16:30:00,MUN,MCI,2,0
10794,2019_2020,2020-03-09,20:00:00,LEI,AVL,4,0
10795,2019_2020,2020-06-17,18:00:00,AVL,SHU,0,0
10796,2019_2020,2020-06-17,20:15:00,MCI,ARS,3,0
10797,2019_2020,2020-06-19,18:00:00,NOR,SOU,0,3
10798,2019_2020,2020-06-19,20:15:00,TOT,MUN,1,1
10799,2019_2020,2020-06-20,12:30:00,WAT,LEI,1,1
10800,2019_2020,2020-06-20,15:00:00,BHA,ARS,2,1
10801,2019_2020,2020-06-20,17:30:00,WHU,WOL,0,2
10802,2019_2020,2020-06-20,19:45:00,BOU,CRY,0,2
10803,2019_2020,2020-06-21,14:00:00,NEW,SHU,3,0
10804,2019_2020,2020-06-21,16:15:00,AVL,CHE,1,2
10805,2019_2020,2020-06-21,19:00:00,EVE,LIV,0,0
10806,2019_2020,2020-06-22,20:00:00,MCI,BUR,5,0
10807,2019_2020,2020-06-23,18:00:00,LEI,BHA,0,0
10808,2019_2020,2020-06-23,20:15:00,TOT,WHU,2,0
10809,2019_2020,2020-06-24,18:00:00,MUN,SHU,3,0
10810,2019_2020,2020-06-24,18:00:00,NEW,AVL,1,1
10811,2019_2020,2020-06-24,18:00:00,NOR,EVE,0,1
10812,2019_2020,2020-06-24,18:00:00,WOL,BOU,1,0
10813,2019_2020,2020-06-24,20:15:00,LIV,CRY,4,0
10814,2019_2020,2020-06-25,18:00:00,BUR,WAT,1,0
10815,2019_2020,2020-06-25,18:00:00,SOU,ARS,0,2
10816,2019_2020,2020-06-25,20:15:00,CHE,MCI,2,1
10817,2019_2020,2020-06-27,12:30:00,AVL,WOL,0,1
10818,2019_2020,2020-06-28,16:30:00,WAT,SOU,1,3
10819,2019_2020,2020-06-29,20:00:00,CRY,BUR,0,1
10820,2019_2020,2020-06-30,20:15:00,BHA,MUN,0,3
10821,2019_2020,2020-07-01,18:00:00,ARS,NOR,4,0
10822,2019_2020,2020-07-01,18:00:00,BOU,NEW,1,4
10823,2019_2020,2020-07-01,18:00:00,EVE,LEI,2,1
10824,2019_2020,2020-07-01,20:15:00,WHU,CHE,3,2
10825,2019_2020,2020-07-02,18:00:00,SHU,TOT,3,1
10826,2019_2020,2020-07-02,20:15:00,MCI,LIV,4,0
10827,2019_2020,2020-07-04,12:30:00,NOR,BHA,0,1
10828,2019_2020,2020-07-04,15:00:00,LEI,CRY,3,0
10829,2019_2020,2020-07-04,15:00:00,MUN,BOU,5,2
10830,2019_2020,2020-07-04,17:30:00,WOL,ARS,0,2
10831,2019_2020,2020-07-04,20:00:00,CHE,WAT,3,0
10832,2019_2020,2020-07-05,12:00:00,BUR,SHU,1,1
10833,2019_2020,2020-07-05,14:15:00,NEW,WHU,2,2
10834,2019_2020,2020-07-05,16:30:00,LIV,AVL,2,0
10835,2019_2020,2020-07-05,19:00:00,SOU,MCI,1,0
10836,2019_2020,2020-07-06,20:00:00,TOT,EVE,1,0
10837,2019_2020,2020-07-07,18:00:00,CRY,CHE,2,3
10838,2019_2020,2020-07-07,18:00:00,WAT,NOR,2,1
10839,2019_2020,2020-07-07,20:15:00,ARS,LEI,1,1
10840,2019_2020,2020-07-08,18:00:00,MCI,NEW,5,0
10841,2019_2020,2020-07-08,18:00:00,SHU,WOL,1,0
10842,2019_2020,2020-07-08,18:00:00,WHU,BUR,0,1
10843,2019_2020,2020-07-08,20:15:00,BHA,LIV,1,3
10844,2019_2020,2020-07-09,18:00:00,BOU,TOT,0,0
10845,2019_2020,2020-07-09,18:00:00,EVE,SOU,1,1
10846,2019_2020,2020-07-09,20:15:00,AVL,MUN,0,3
10847,2019_2020,2020-07-11,12:30:00,NOR,WHU,0,4
10848,2019_2020,2020-07-11,12:30:00,WAT,NEW,2,1
10849,2019_2020,2020-07-11,15:00:00,LIV,BUR,1,1
10850,2019_2020,2020-07-11,17:30:00,SHU,CHE,3,0
10851,2019_2020,2020-07-11,20:00:00,BHA,MCI,0,5
10852,2019_2020,2020-07-12,12:00:00,WOL,EVE,3,0
10853,2019_2020,2020-07-12,14:15:00,AVL,CRY,2,0
10854,2019_2020,2020-07-12,16:30:00,TOT,ARS,2,1
10855,2019_2020,2020-07-12,19:00:00,BOU,LEI,4,1
10856,2019_2020,2020-07-13,20:00:00,MUN,SOU,2,2
10857,2019_2020,2020-07-14,20:15:00,CHE,NOR,1,0
10858,2019_2020,2020-07-15,18:00:00,BUR,WOL,1,1
10859,2019_2020,2020-07-15,18:00:00,MCI,BOU,2,1
10860,2019_2020,2020-07-15,18:00:00,NEW,TOT,1,3
10861,2019_2020,2020-07-15,20:15:00,ARS,LIV,2,1
10862,2019_2020,2020-07-16,18:00:00,EVE,AVL,1,1
10863,2019_2020,2020-07-16,18:00:00,LEI,SHU,2,0
10864,2019_2020,2020-07-16,20:15:00,CRY,MUN,0,2
10865,2019_2020,2020-07-16,20:15:00,SOU,BHA,1,1
10866,2019_2020,2020-07-17,20:00:00,WHU,WAT,3,1
10867,2019_2020,2020-07-18,17:30:00,NOR,BUR,0,2
10868,2019_2020,2020-07-19,14:00:00,BOU,SOU,0,2
10869,2019_2020,2020-07-19,16:00:00,TOT,LEI,3,0
10870,2019_2020,2020-07-20,18:00:00,BHA,NEW,0,0
10871,2019_2020,2020-07-20,18:00:00,SHU,EVE,0,1
10872,2019_2020,2020-07-20,20:15:00,WOL,CRY,2,0
10873,2019_2020,2020-07-21,18:00:00,WAT,MCI,0,4
10874,2019_2020,2020-07-21,20:15:00,AVL,ARS,1,0
10875,2019_2020,2020-07-22,18:00:00,MUN,WHU,1,1
10876,2019_2020,2020-07-22,20:15:00,LIV,CHE,5,3
10877,2019_2020,2020-07-26,16:00:00,ARS,WAT,3,2
10878,2019_2020,2020-07-26,16:00:00,BUR,BHA,1,2
10879,2019_2020,2020-07-26,16:00:00,CHE,WOL,2,0
10880,2019_2020,2020-07-26,16:00:00,CRY,TOT,1,1
10881,2019_2020,2020-07-26,16:00:00,EVE,BOU,1,3
10882,2019_2020,2020-07-26,16:00:00,LEI,MUN,0,2
10883,2019_2020,2020-07-26,16:00:00,MCI,NOR,5,0
10884,2019_2020,2020-07-26,16:00:00,NEW,LIV,1,3
10885,2019_2020,2020-07-26,16:00:00,SOU,SHU,3,1
10886,2019_2020,2020-07-26,16:00:00,WHU,AVL,1,1
10887,2020_2021,2020-09-12,12:30:00,FUL,ARS,0,3
10888,2020_2021,2020-09-12,15:00:00,CRY,SOU,1,0
10889,2020_2021,2020-09-12,17:30:00,LIV,LEE,4,3
10890,2020_2021,2020-09-12,20:00:00,WHU,NEW,0,2
10891,2020_2021,2020-09-13,14:00:00,WBA,LEI,0,3
10892,2020_2021,2020-09-13,16:30:00,TOT,EVE,0,1
10893,2020_2021,2020-09-14,20:15:00,BHA,CHE,1,3
10894,2020_2021,2020-09-14,18:00:00,SHU,WOL,0,2
10895,2020_2021,2020-09-19,12:30:00,EVE,WBA,5,2
10896,2020_2021,2020-09-19,15:00:00,LEE,FUL,4,3
10897,2020_2021,2020-09-19,17:30:00,MUN,CRY,1,3
10898,2020_2021,2020-09-19,20:00:00,ARS,WHU,2,1
10899,2020_2021,2020-09-20,12:00:00,SOU,TOT,2,5
10900,2020_2021,2020-09-20,14:00:00,NEW,BHA,0,3
10901,2020_2021,2020-09-20,16:30:00,CHE,LIV,0,2
10902,2020_2021,2020-09-20,19:00:00,LEI,BUR,4,2
10903,2020_2021,2020-09-21,18:00:00,AVL,SHU,1,0
10904,2020_2021,2020-09-21,20:15:00,WOL,MCI,1,3
10905,2020_2021,2020-09-26,12:30:00,BHA,MUN,2,3
10906,2020_2021,2020-09-26,15:00:00,CRY,EVE,1,2
10907,2020_2021,2020-09-26,17:30:00,WBA,CHE,3,3
10908,2020_2021,2020-09-26,20:00:00,BUR,SOU,0,1
10909,2020_2021,2020-09-27,12:00:00,SHU,LEE,0,1
10910,2020_2021,2020-09-27,14:00:00,TOT,NEW,1,1
10911,2020_2021,2020-09-27,16:30:00,MCI,LEI,2,5
10912,2020_2021,2020-09-27,19:00:00,WHU,WOL,4,0
10913,2020_2021,2020-09-28,17:45:00,FUL,AVL,0,3
10914,2020_2021,2020-09-28,20:00:00,LIV,ARS,3,1
10915,2020_2021,2020-10-03,12:30:00,CHE,CRY,4,0
10916,2020_2021,2020-10-03,15:00:00,EVE,BHA,4,2
10917,2020_2021,2020-10-03,17:30:00,LEE,MCI,1,1
10918,2020_2021,2020-10-03,20:00:00,NEW,BUR,3,1
10919,2020_2021,2020-10-04,12:00:00,LEI,WHU,0,3
10920,2020_2021,2020-10-04,12:00:00,SOU,WBA,2,0
10921,2020_2021,2020-10-04,14:00:00,ARS,SHU,2,1
10922,2020_2021,2020-10-04,14:00:00,WOL,FUL,1,0
10923,2020_2021,2020-10-04,16:30:00,MUN,TOT,1,6
10924,2020_2021,2020-10-04,19:15:00,AVL,LIV,7,2
10925,2020_2021,2020-10-17,12:30:00,EVE,LIV,2,2
10926,2020_2021,2020-10-17,15:00:00,CHE,SOU,3,3
10927,2020_2021,2020-10-17,17:30:00,MCI,ARS,1,0
10928,2020_2021,2020-10-17,20:00:00,NEW,MUN,1,4
10929,2020_2021,2020-10-18,12:00:00,SHU,FUL,1,1
10930,2020_2021,2020-10-18,14:00:00,CRY,BHA,1,1
10931,2020_2021,2020-10-18,16:30:00,TOT,WHU,3,3
10932,2020_2021,2020-10-18,19:15:00,LEI,AVL,0,1
10933,2020_2021,2020-10-19,17:30:00,WBA,BUR,0,0
10934,2020_2021,2020-10-19,20:00:00,LEE,WOL,0,1
10935,2020_2021,2020-10-23,20:00:00,AVL,LEE,0,3
10936,2020_2021,2020-10-24,12:30:00,WHU,MCI,1,1
10937,2020_2021,2020-10-24,15:00:00,FUL,CRY,1,2
10938,2020_2021,2020-10-24,17:30:00,MUN,CHE,0,0
10939,2020_2021,2020-10-24,20:00:00,LIV,SHU,2,1
10940,2020_2021,2020-10-25,14:00:00,SOU,EVE,2,0
10941,2020_2021,2020-10-25,16:30:00,WOL,NEW,1,1
10942,2020_2021,2020-10-25,19:15:00,ARS,LEI,0,1
10943,2020_2021,2020-10-26,17:30:00,BHA,WBA,1,1
10944,2020_2021,2020-10-26,20:00:00,BUR,TOT,0,1
10945,2020_2021,2020-10-30,20:00:00,WOL,CRY,2,0
10946,2020_2021,2020-10-31,12:30:00,SHU,MCI,0,1
10947,2020_2021,2020-10-31,15:00:00,BUR,CHE,0,3
10948,2020_2021,2020-10-31,17:30:00,LIV,WHU,2,1
10949,2020_2021,2020-11-01,12:00:00,AVL,SOU,3,4
10950,2020_2021,2020-11-01,14:00:00,NEW,EVE,2,1
10951,2020_2021,2020-11-01,16:30:00,MUN,ARS,0,1
10952,2020_2021,2020-11-01,19:15:00,TOT,BHA,2,1
10953,2020_2021,2020-11-02,17:30:00,FUL,WBA,2,0
10954,2020_2021,2020-11-02,20:00:00,LEE,LEI,1,4
10955,2020_2021,2020-11-06,17:30:00,BHA,BUR,0,0
10956,2020_2021,2020-11-06,20:00:00,SOU,NEW,2,0
10957,2020_2021,2020-11-07,12:30:00,EVE,MUN,1,3
10958,2020_2021,2020-11-07,15:00:00,CRY,LEE,4,1
10959,2020_2021,2020-11-07,17:30:00,CHE,SHU,4,1
10960,2020_2021,2020-11-07,20:00:00,WHU,FUL,1,0
10961,2020_2021,2020-11-08,12:00:00,WBA,TOT,0,1
10962,2020_2021,2020-11-08,14:00:00,LEI,WOL,1,0
10963,2020_2021,2020-11-08,16:30:00,MCI,LIV,1,1
10964,2020_2021,2020-11-08,19:15:00,ARS,AVL,0,3
10965,2020_2021,2020-11-21,12:30:00,NEW,CHE,0,2
10966,2020_2021,2020-11-21,15:00:00,AVL,BHA,1,2
10967,2020_2021,2020-11-21,17:30:00,TOT,MCI,2,0
10968,2020_2021,2020-11-21,20:00:00,MUN,WBA,1,0
10969,2020_2021,2020-11-22,12:00:00,FUL,EVE,2,3
10970,2020_2021,2020-11-22,14:00:00,SHU,WHU,0,1
10971,2020_2021,2020-11-22,16:30:00,LEE,ARS,0,0
10972,2020_2021,2020-11-22,19:15:00,LIV,LEI,3,0
10973,2020_2021,2020-11-23,17:30:00,BUR,CRY,1,0
10974,2020_2021,2020-11-23,20:00:00,WOL,SOU,1,1
10975,2020_2021,2020-11-27,20:00:00,CRY,NEW,0,2
10976,2020_2021,2020-11-28,12:30:00,BHA,LIV,1,1
10977,2020_2021,2020-11-28,15:00:00,MCI,BUR,5,0
10978,2020_2021,2020-11-28,17:30:00,EVE,LEE,0,1
10979,2020_2021,2020-11-28,20:00:00,WBA,SHU,1,0
10980,2020_2021,2020-11-29,14:00:00,SOU,MUN,2,3
10981,2020_2021,2020-11-29,16:30:00,CHE,TOT,0,0
10982,2020_2021,2020-11-29,19:15:00,ARS,WOL,1,2
10983,2020_2021,2020-11-30,17:30:00,LEI,FUL,1,2
10984,2020_2021,2020-11-30,20:00:00,WHU,AVL,2,1
10985,2020_2021,2020-12-05,12:30:00,BUR,EVE,1,1
10986,2020_2021,2020-12-05,15:00:00,MCI,FUL,2,0
10987,2020_2021,2020-12-05,17:30:00,WHU,MUN,1,3
10988,2020_2021,2020-12-05,20:00:00,CHE,LEE,3,1
10989,2020_2021,2020-12-06,12:00:00,WBA,CRY,1,5
10990,2020_2021,2020-12-06,14:15:00,SHU,LEI,1,2
10991,2020_2021,2020-12-06,16:30:00,TOT,ARS,2,0
10992,2020_2021,2020-12-06,19:15:00,LIV,WOL,4,0
10993,2020_2021,2020-12-07,20:00:00,BHA,SOU,1,2
10994,2020_2021,2020-12-11,20:00:00,LEE,WHU,1,2
10995,2020_2021,2020-12-12,12:30:00,WOL,AVL,0,1
10996,2020_2021,2020-12-12,15:00:00,NEW,WBA,2,1
10997,2020_2021,2020-12-12,17:30:00,MUN,MCI,0,0
10998,2020_2021,2020-12-12,20:00:00,EVE,CHE,1,0
10999,2020_2021,2020-12-13,12:00:00,SOU,SHU,3,0
11000,2020_2021,2020-12-13,14:15:00,CRY,TOT,1,1
11001,2020_2021,2020-12-13,16:30:00,FUL,LIV,1,1
11002,2020_2021,2020-12-13,19:15:00,ARS,BUR,0,1
11003,2020_2021,2020-12-13,19:15:00,LEI,BHA,3,0
11004,2020_2021,2020-12-15,18:00:00,WOL,CHE,2,1
11005,2020_2021,2020-12-15,20:00:00,MCI,WBA,1,1
11006,2020_2021,2020-12-16,18:00:00,ARS,SOU,1,1
11007,2020_2021,2020-12-16,18:00:00,LEE,NEW,5,2
11008,2020_2021,2020-12-16,18:00:00,LEI,EVE,0,2
11009,2020_2021,2020-12-16,20:00:00,FUL,BHA,0,0
11010,2020_2021,2020-12-16,20:00:00,LIV,TOT,2,1
11011,2020_2021,2020-12-16,20:00:00,WHU,CRY,1,1
11012,2020_2021,2020-12-17,18:00:00,AVL,BUR,0,0
11013,2020_2021,2020-12-17,20:00:00,SHU,MUN,2,3
11014,2020_2021,2020-12-19,12:30:00,CRY,LIV,0,7
11015,2020_2021,2020-12-19,15:00:00,SOU,MCI,0,1
11016,2020_2021,2020-12-19,17:30:00,EVE,ARS,2,1
11017,2020_2021,2020-12-19,20:00:00,NEW,FUL,1,1
11018,2020_2021,2020-12-20,12:00:00,BHA,SHU,1,1
11019,2020_2021,2020-12-20,14:15:00,TOT,LEI,0,2
11020,2020_2021,2020-12-20,16:30:00,MUN,LEE,6,2
11021,2020_2021,2020-12-20,19:15:00,WBA,AVL,0,3
11022,2020_2021,2020-12-21,17:30:00,BUR,WOL,2,1
11023,2020_2021,2020-12-21,20:00:00,CHE,WHU,3,0
11024,2020_2021,2020-12-26,12:30:00,LEI,MUN,2,2
11025,2020_2021,2020-12-26,15:00:00,AVL,CRY,3,0
11026,2020_2021,2020-12-26,15:00:00,FUL,SOU,0,0
11027,2020_2021,2020-12-26,17:30:00,ARS,CHE,3,1
11028,2020_2021,2020-12-26,20:00:00,MCI,NEW,2,0
11029,2020_2021,2020-12-26,20:00:00,SHU,EVE,0,1
11030,2020_2021,2020-12-27,12:00:00,LEE,BUR,1,0
11031,2020_2021,2020-12-27,14:15:00,WHU,BHA,2,2
11032,2020_2021,2020-12-27,16:30:00,LIV,WBA,1,1
11033,2020_2021,2020-12-27,19:15:00,WOL,TOT,1,1
11034,2020_2021,2020-12-28,15:00:00,CRY,LEI,1,1
11035,2020_2021,2020-12-28,17:30:00,CHE,AVL,1,1
11036,2020_2021,2020-12-29,18:00:00,BHA,ARS,0,1
11037,2020_2021,2020-12-29,18:00:00,BUR,SHU,1,0
11038,2020_2021,2020-12-29,18:00:00,SOU,WHU,0,0
11039,2020_2021,2020-12-29,18:00:00,WBA,LEE,0,5
11040,2020_2021,2020-12-29,20:00:00,MUN,WOL,1,0
11041,2020_2021,2020-12-30,20:00:00,NEW,LIV,0,0
11042,2020_2021,2021-01-01,17:30:00,EVE,WHU,0,1
11043,2020_2021,2021-01-01,20:00:00,MUN,AVL,2,1
11044,2020_2021,2021-01-02,12:30:00,TOT,LEE,3,0
